usuario,productos_tot_num,compras_tot_num,precio_medio_prod,ultima_compra,gasto_tot,productos_por_compra,F,M,ult_compra_dias,R,valor,RFM
456138079,5,1,8.45,2019-10-16,42.25,5.0,1,1,136,1,3,111
456164837,4,1,2.4975,2020-02-17,9.99,4.0,1,1,12,5,7,511
456222767,13,1,4.2215384615384615,2019-11-22,54.879999999999995,13.0,1,1,99,2,4,211
456238056,2,1,11.11,2019-10-23,22.22,2.0,1,1,129,1,3,111
456254219,28,1,1.6457142857142857,2019-10-16,46.08,28.0,1,1,136,1,3,111
456291316,9,1,4.77888888888889,2019-10-08,43.010000000000005,9.0,1,1,144,1,3,111
456423301,7,1,4.988571428571428,2020-02-13,34.92,7.0,1,1,16,5,7,511
456431712,8,2,4.609999999999999,2019-11-02,36.879999999999995,4.0,1,1,119,2,4,211
456472417,8,2,3.6325000000000003,2020-01-23,29.060000000000002,4.0,1,1,37,4,6,411
456560007,5,1,1.764,2019-10-16,8.82,5.0,1,1,136,1,3,111
456622405,6,1,2.645,2019-12-26,15.870000000000001,6.0,1,1,65,3,5,311
456725508,17,4,3.5041176470588233,2020-02-25,59.56999999999999,4.25,1,1,4,5,7,511
456754119,13,1,4.903076923076923,2020-01-22,63.739999999999995,13.0,1,1,38,4,6,411
456770495,2,1,6.1899999999999995,2019-10-23,12.379999999999999,2.0,1,1,129,1,3,111
456775372,2,1,8.559999999999999,2020-01-25,17.119999999999997,2.0,1,1,35,4,6,411
456779565,6,1,7.036666666666666,2019-11-19,42.22,6.0,1,1,102,2,4,211
456801077,9,2,4.844444444444444,2020-02-13,43.599999999999994,4.5,1,1,16,5,7,511
456893209,4,1,80.0325,2020-01-21,320.13,4.0,1,2,39,4,7,412
456895514,5,1,5.016,2020-02-27,25.08,5.0,1,1,2,5,7,511
456912640,3,1,4.806666666666667,2019-10-02,14.42,3.0,1,1,150,1,3,111
456919113,2,1,4.95,2019-12-10,9.9,2.0,1,1,81,3,5,311
457070768,23,1,4.269130434782609,2020-02-24,98.19,23.0,1,1,5,5,7,511
457081016,12,2,1.6983333333333333,2020-02-05,20.38,6.0,1,1,24,5,7,511
457096039,4,2,5.035,2019-11-30,20.14,2.0,1,1,91,2,4,211
457240209,2,1,11.75,2019-10-31,23.5,2.0,1,1,121,1,3,111
457271228,48,2,4.71,2020-01-26,226.07999999999998,24.0,1,1,34,4,6,411
457286273,50,6,2.9196,2020-02-26,145.98,8.333333333333334,2,1,3,5,8,521
457409928,2,1,23.130000000000003,2019-11-11,46.260000000000005,2.0,1,1,110,2,4,211
457447893,5,1,10.732,2019-11-27,53.66,5.0,1,1,94,2,4,211
457519829,6,2,2.7783333333333338,2020-01-21,16.67,3.0,1,1,39,4,6,411
457542092,3,1,3.216666666666667,2019-11-22,9.65,3.0,1,1,99,2,4,211
457616315,42,1,6.8323809523809516,2019-12-29,286.96,42.0,1,1,62,3,5,311
457740912,7,1,2.4842857142857144,2019-11-02,17.39,7.0,1,1,119,2,4,211
457746585,5,1,12.953999999999999,2020-01-24,64.77,5.0,1,1,36,4,6,411
457764150,33,1,4.441818181818182,2019-12-11,146.58,33.0,1,1,80,3,5,311
457795707,2,1,19.205,2019-12-21,38.41,2.0,1,1,70,3,5,311
457851957,3,1,12.536666666666667,2019-10-24,37.61,3.0,1,1,128,1,3,111
457865497,14,1,4.468571428571429,2020-02-14,62.56,14.0,1,1,15,5,7,511
457880742,21,1,2.7542857142857144,2020-01-20,57.84,21.0,1,1,40,4,6,411
457896550,3,1,3.3333333333333335,2019-11-10,10.0,3.0,1,1,111,2,4,211
457898796,6,1,1.8766666666666667,2020-02-09,11.26,6.0,1,1,20,5,7,511
457899492,3,1,7.94,2020-01-14,23.82,3.0,1,1,46,4,6,411
457924252,4,1,6.9025,2019-12-28,27.61,4.0,1,1,63,3,5,311
457927430,12,1,2.865,2019-11-15,34.38,12.0,1,1,106,2,4,211
458010139,3,1,6.6066666666666665,2019-12-11,19.82,3.0,1,1,80,3,5,311
458012405,3,1,3.36,2020-02-17,10.08,3.0,1,1,12,5,7,511
458093728,14,1,1.5585714285714285,2019-11-09,21.82,14.0,1,1,112,2,4,211
458197774,12,3,3.341666666666667,2020-01-19,40.1,4.0,1,1,41,4,6,411
458263828,4,1,9.73,2020-02-04,38.92,4.0,1,1,25,5,7,511
458302522,4,1,16.82,2019-10-06,67.28,4.0,1,1,146,1,3,111
458459440,8,1,3.4,2020-02-28,27.2,8.0,1,1,1,5,7,511
458533175,12,1,5.236666666666666,2020-02-20,62.839999999999996,12.0,1,1,9,5,7,511
458534669,4,1,10.28,2020-01-29,41.12,4.0,1,1,31,4,6,411
458785694,8,1,6.7162500000000005,2020-02-22,53.730000000000004,8.0,1,1,7,5,7,511
458839726,5,1,2.698,2019-12-18,13.49,5.0,1,1,73,3,5,311
458857124,9,1,6.163333333333333,2020-02-21,55.47,9.0,1,1,8,5,7,511
458913731,92,4,9.542717391304349,2020-02-28,877.9300000000001,23.0,1,3,1,5,9,513
458938309,8,1,1.22875,2020-02-20,9.83,8.0,1,1,9,5,7,511
459052789,2,1,8.885,2020-02-02,17.77,2.0,1,1,27,5,7,511
459169878,7,1,12.221428571428572,2019-10-14,85.55,7.0,1,1,138,1,3,111
459242207,1,1,14.13,2020-02-22,14.13,1.0,1,1,7,5,7,511
459295614,8,1,2.54,2019-12-07,20.32,8.0,1,1,84,3,5,311
459509257,8,2,9.04,2020-02-07,72.32,4.0,1,1,22,5,7,511
459664332,9,1,4.944444444444445,2020-01-14,44.5,9.0,1,1,46,4,6,411
459812580,18,1,3.017777777777778,2019-10-19,54.32,18.0,1,1,133,1,3,111
459910742,75,4,2.3446666666666665,2019-12-16,175.85,18.75,1,1,75,3,5,311
459920442,8,1,1.42375,2019-11-15,11.39,8.0,1,1,106,2,4,211
459921080,2,1,10.55,2020-02-05,21.1,2.0,1,1,24,5,7,511
460077310,57,1,4.090701754385965,2019-12-08,233.17000000000002,57.0,1,1,83,3,5,311
460244906,25,1,2.4732,2019-12-18,61.83,25.0,1,1,73,3,5,311
460275424,3,1,5.56,2019-12-09,16.68,3.0,1,1,82,3,5,311
460312055,9,1,5.08,2020-01-05,45.72,9.0,1,1,55,4,6,411
460390627,17,3,3.8182352941176467,2020-02-17,64.91,5.666666666666667,1,1,12,5,7,511
460466251,12,1,4.892499999999999,2020-02-18,58.709999999999994,12.0,1,1,11,5,7,511
460559929,9,2,6.408888888888889,2020-02-06,57.68,4.5,1,1,23,5,7,511
460647122,10,2,2.37,2019-10-03,23.700000000000003,5.0,1,1,149,1,3,111
460684776,1,1,17.46,2019-12-24,17.46,1.0,1,1,67,3,5,311
460729625,11,1,5.012727272727273,2020-02-11,55.14,11.0,1,1,18,5,7,511
460732633,11,2,3.1036363636363635,2020-01-01,34.14,5.5,1,1,59,4,6,411
460821348,10,1,2.518,2019-11-10,25.18,10.0,1,1,111,2,4,211
460868176,6,1,8.121666666666666,2019-12-08,48.73,6.0,1,1,83,3,5,311
460957182,1,1,61.11,2019-10-10,61.11,1.0,1,1,142,1,3,111
460975936,13,1,3.176153846153846,2019-10-30,41.29,13.0,1,1,122,1,3,111
461054973,8,1,5.00125,2020-01-06,40.01,8.0,1,1,54,4,6,411
461056392,20,2,3.617,2020-02-02,72.34,10.0,1,1,27,5,7,511
461069118,3,1,5.543333333333333,2020-02-22,16.63,3.0,1,1,7,5,7,511
461088098,5,1,12.288,2020-01-19,61.44,5.0,1,1,41,4,6,411
461152794,1,1,5.62,2020-01-29,5.62,1.0,1,1,31,4,6,411
461157012,5,1,2.268,2019-12-10,11.34,5.0,1,1,81,3,5,311
461169783,7,1,4.458571428571429,2019-12-14,31.210000000000004,7.0,1,1,77,3,5,311
461173081,18,2,7.813888888888889,2019-12-14,140.65,9.0,1,1,77,3,5,311
461201221,13,1,2.422307692307692,2019-11-30,31.489999999999995,13.0,1,1,91,2,4,211
461248425,14,1,7.409999999999999,2020-02-26,103.74,14.0,1,1,3,5,7,511
461282553,5,1,5.2700000000000005,2019-10-13,26.35,5.0,1,1,139,1,3,111
461313074,14,1,3.977857142857143,2019-10-13,55.690000000000005,14.0,1,1,139,1,3,111
461341617,5,1,12.518,2020-01-13,62.59,5.0,1,1,47,4,6,411
461358183,58,2,2.1598275862068963,2020-01-03,125.26999999999998,29.0,1,1,57,4,6,411
461519575,1,1,16.49,2019-10-11,16.49,1.0,1,1,141,1,3,111
461520404,4,1,2.1375,2019-10-27,8.55,4.0,1,1,125,1,3,111
461649103,4,1,4.9425,2020-01-08,19.77,4.0,1,1,52,4,6,411
461767409,10,2,2.737,2019-12-21,27.37,5.0,1,1,70,3,5,311
461871088,2,1,3.7299999999999995,2019-11-08,7.459999999999999,2.0,1,1,113,2,4,211
461885017,3,1,8.626666666666667,2020-01-11,25.880000000000003,3.0,1,1,49,4,6,411
461893540,96,6,5.682604166666667,2020-02-12,545.53,16.0,2,2,17,5,9,522
461944042,6,2,5.075,2020-02-26,30.450000000000003,3.0,1,1,3,5,7,511
461960234,14,2,5.318571428571429,2019-12-05,74.46000000000001,7.0,1,1,86,3,5,311
461960645,4,2,17.2625,2020-02-02,69.05,2.0,1,1,27,5,7,511
461975360,4,1,4.7725,2020-02-11,19.09,4.0,1,1,18,5,7,511
461988079,4,1,6.265,2019-12-12,25.06,4.0,1,1,79,3,5,311
462002807,14,1,3.2064285714285714,2020-01-30,44.89,14.0,1,1,30,5,7,511
462007074,1,1,21.59,2019-12-09,21.59,1.0,1,1,82,3,5,311
462016117,82,6,4.225975609756098,2020-02-23,346.53000000000003,13.666666666666666,2,2,6,5,9,522
462108811,10,1,5.7490000000000006,2019-10-24,57.49000000000001,10.0,1,1,128,1,3,111
462146725,4,1,6.55,2019-10-15,26.2,4.0,1,1,137,1,3,111
462149469,17,1,4.431764705882353,2020-01-27,75.34,17.0,1,1,33,4,6,411
462175161,2,1,0.5549999999999999,2019-10-22,1.1099999999999999,2.0,1,1,130,1,3,111
462220012,2,1,6.055000000000001,2019-10-07,12.110000000000001,2.0,1,1,145,1,3,111
462258393,4,1,8.6375,2019-12-13,34.55,4.0,1,1,78,3,5,311
462260622,8,2,13.205,2019-11-27,105.64,4.0,1,1,94,2,4,211
462300395,19,4,4.0531578947368425,2019-10-29,77.01,4.75,1,1,123,1,3,111
462331314,7,1,2.3185714285714285,2019-10-16,16.23,7.0,1,1,136,1,3,111
462435219,32,3,4.30125,2020-02-26,137.64,10.666666666666666,1,1,3,5,7,511
462482044,1,1,12.06,2019-12-17,12.06,1.0,1,1,74,3,5,311
462510085,45,4,1.6566666666666665,2019-12-16,74.55,11.25,1,1,75,3,5,311
462519099,5,1,2.084,2019-12-26,10.42,5.0,1,1,65,3,5,311
462519490,10,1,4.15,2019-12-09,41.5,10.0,1,1,82,3,5,311
462544966,1,1,19.03,2019-10-20,19.03,1.0,1,1,132,1,3,111
462560486,2,1,7.14,2019-10-28,14.28,2.0,1,1,124,1,3,111
462615311,15,3,2.4393333333333334,2019-11-29,36.59,5.0,1,1,92,2,4,211
462633006,4,1,4.9025,2019-12-11,19.61,4.0,1,1,80,3,5,311
462685622,5,1,2.9539999999999997,2019-10-13,14.77,5.0,1,1,139,1,3,111
462742969,3,1,6.353333333333333,2019-10-02,19.06,3.0,1,1,150,1,3,111
462804048,5,1,4.952,2020-01-28,24.759999999999998,5.0,1,1,32,4,6,411
462904724,3,1,3.3033333333333332,2019-10-20,9.91,3.0,1,1,132,1,3,111
462927787,8,1,0.94125,2020-01-17,7.53,8.0,1,1,43,4,6,411
462950986,6,2,5.781666666666666,2019-11-18,34.69,3.0,1,1,103,2,4,211
462976112,3,1,8.520000000000001,2019-10-21,25.560000000000002,3.0,1,1,131,1,3,111
463025894,37,6,4.576216216216216,2020-02-12,169.32,6.166666666666667,2,1,17,5,8,521
463076714,8,1,1.345,2019-11-18,10.76,8.0,1,1,103,2,4,211
463081492,21,1,2.5285714285714285,2020-02-03,53.099999999999994,21.0,1,1,26,5,7,511
463085524,33,1,4.300909090909091,2020-01-07,141.93,33.0,1,1,53,4,6,411
463128049,21,1,3.363809523809524,2019-11-19,70.64,21.0,1,1,102,2,4,211
463129111,10,2,5.174,2020-02-05,51.74,5.0,1,1,24,5,7,511
463159706,28,1,1.9914285714285715,2020-02-13,55.760000000000005,28.0,1,1,16,5,7,511
463168060,5,1,2.4699999999999998,2019-12-03,12.349999999999998,5.0,1,1,88,3,5,311
463262057,53,1,2.81811320754717,2019-10-18,149.36,53.0,1,1,134,1,3,111
463276817,1,1,13.52,2020-01-19,13.52,1.0,1,1,41,4,6,411
463299131,7,1,7.711428571428572,2019-11-13,53.980000000000004,7.0,1,1,108,2,4,211
463305618,29,4,5.506551724137931,2019-12-20,159.69,7.25,1,1,71,3,5,311
463354548,6,1,5.631666666666667,2020-01-09,33.79,6.0,1,1,51,4,6,411
463449923,21,1,5.112857142857143,2019-11-08,107.37,21.0,1,1,113,2,4,211
463455153,22,3,2.8886363636363637,2020-01-13,63.55,7.333333333333333,1,1,47,4,6,411
463479428,30,4,4.8053333333333335,2020-02-02,144.16,7.5,1,1,27,5,7,511
463491063,11,2,8.085454545454546,2019-11-07,88.94,5.5,1,1,114,2,4,211
463503613,75,1,2.8743999999999996,2020-02-13,215.57999999999998,75.0,1,1,16,5,7,511
463585735,6,1,5.596666666666667,2019-12-03,33.58,6.0,1,1,88,3,5,311
463602280,13,1,5.148461538461539,2020-02-20,66.93,13.0,1,1,9,5,7,511
463659230,3,1,3.236666666666667,2020-01-08,9.71,3.0,1,1,52,4,6,411
463810629,6,1,5.6000000000000005,2019-11-17,33.6,6.0,1,1,104,2,4,211
463825973,5,1,5.992,2019-10-15,29.96,5.0,1,1,137,1,3,111
463963881,9,2,7.922222222222222,2019-11-10,71.3,4.5,1,1,111,2,4,211
463968546,4,1,3.6450000000000005,2019-10-22,14.580000000000002,4.0,1,1,130,1,3,111
464055642,6,1,3.1649999999999996,2020-02-16,18.99,6.0,1,1,13,5,7,511
464062310,9,1,4.664444444444445,2019-12-15,41.980000000000004,9.0,1,1,76,3,5,311
464086102,13,1,2.746923076923077,2020-01-15,35.71,13.0,1,1,45,4,6,411
464133695,3,1,10.66,2020-01-12,31.98,3.0,1,1,48,4,6,411
464162698,1,1,4.76,2019-10-20,4.76,1.0,1,1,132,1,3,111
464163506,9,1,4.303333333333333,2019-11-29,38.73,9.0,1,1,92,2,4,211
464196565,31,2,4.629677419354839,2020-02-07,143.52,15.5,1,1,22,5,7,511
464230374,30,1,1.6983333333333335,2019-10-05,50.95,30.0,1,1,147,1,3,111
464281931,19,2,4.658421052631579,2020-02-05,88.50999999999999,9.5,1,1,24,5,7,511
464413944,18,1,2.828888888888889,2019-10-20,50.92,18.0,1,1,132,1,3,111
464466408,1,1,0.79,2019-11-13,0.79,1.0,1,1,108,2,4,211
464597304,71,3,7.977464788732394,2020-01-18,566.4,23.666666666666668,1,2,42,4,7,412
464597750,20,2,4.866,2020-01-16,97.32,10.0,1,1,44,4,6,411
464642207,35,1,2.4294285714285713,2020-02-03,85.03,35.0,1,1,26,5,7,511
464751933,12,1,4.715833333333333,2019-10-08,56.59,12.0,1,1,144,1,3,111
464755215,14,2,5.783571428571428,2020-01-29,80.97,7.0,1,1,31,4,6,411
464760679,4,1,3.1175,2019-10-09,12.47,4.0,1,1,143,1,3,111
464786457,4,1,4.257499999999999,2019-12-03,17.029999999999998,4.0,1,1,88,3,5,311
464819995,3,1,7.773333333333333,2020-01-16,23.32,3.0,1,1,44,4,6,411
464861447,1,1,49.21,2019-12-02,49.21,1.0,1,1,89,3,5,311
464864820,17,1,2.6747058823529413,2020-01-15,45.47,17.0,1,1,45,4,6,411
464894686,6,2,3.69,2019-11-21,22.14,3.0,1,1,100,2,4,211
464941029,9,2,6.235555555555555,2019-11-22,56.12,4.5,1,1,99,2,4,211
464990231,19,3,3.840526315789474,2020-01-04,72.97,6.333333333333333,1,1,56,4,6,411
465025090,12,1,4.076666666666667,2019-11-14,48.92,12.0,1,1,107,2,4,211
465066496,2,1,20.54,2020-02-15,41.08,2.0,1,1,14,5,7,511
465069145,20,4,5.843999999999999,2019-12-23,116.88,5.0,1,1,68,3,5,311
465078006,5,1,11.734,2019-12-11,58.67,5.0,1,1,80,3,5,311
465100248,1,1,46.02,2020-02-12,46.02,1.0,1,1,17,5,7,511
465117713,2,1,9.48,2019-10-04,18.96,2.0,1,1,148,1,3,111
465163618,2,1,38.415,2020-02-02,76.83,2.0,1,1,27,5,7,511
465168092,9,1,5.576666666666666,2019-11-16,50.19,9.0,1,1,105,2,4,211
465187216,1,1,23.46,2020-01-30,23.46,1.0,1,1,30,5,7,511
465194857,1,1,63.33,2019-12-23,63.33,1.0,1,1,68,3,5,311
465207217,16,3,8.34,2020-01-14,133.44,5.333333333333333,1,1,46,4,6,411
465210633,12,1,3.1558333333333337,2019-12-04,37.870000000000005,12.0,1,1,87,3,5,311
465215948,5,1,3.182,2019-11-21,15.91,5.0,1,1,100,2,4,211
465338762,34,4,4.414411764705882,2020-02-01,150.08999999999997,8.5,1,1,28,5,7,511
465339042,9,1,10.687777777777777,2019-10-31,96.19,9.0,1,1,121,1,3,111
465438808,15,3,4.342666666666667,2020-01-01,65.14,5.0,1,1,59,4,6,411
465508062,5,1,6.162,2019-11-24,30.81,5.0,1,1,97,2,4,211
465542746,8,1,5.0975,2019-10-11,40.78,8.0,1,1,141,1,3,111
465544348,9,1,3.8200000000000003,2019-11-30,34.38,9.0,1,1,91,2,4,211
465585673,7,1,6.941428571428572,2019-10-29,48.59,7.0,1,1,123,1,3,111
465586883,8,1,5.51375,2019-12-23,44.11,8.0,1,1,68,3,5,311
465590786,2,1,5.515000000000001,2019-11-16,11.030000000000001,2.0,1,1,105,2,4,211
465781811,56,1,3.260892857142857,2020-02-16,182.60999999999999,56.0,1,1,13,5,7,511
465874576,3,1,18.256666666666668,2019-12-24,54.77,3.0,1,1,67,3,5,311
465878573,5,1,2.644,2019-12-05,13.22,5.0,1,1,86,3,5,311
465982446,2,1,11.825000000000001,2019-12-25,23.650000000000002,2.0,1,1,66,3,5,311
465987328,2,1,9.375,2019-11-17,18.75,2.0,1,1,104,2,4,211
465987524,59,1,3.090338983050847,2020-02-03,182.32999999999998,59.0,1,1,26,5,7,511
466000087,16,3,7.4475,2020-02-12,119.16,5.333333333333333,1,1,17,5,7,511
466027874,17,1,3.388235294117647,2019-11-12,57.6,17.0,1,1,109,2,4,211
466027899,7,1,3.635714285714286,2020-02-06,25.450000000000003,7.0,1,1,23,5,7,511
466061047,32,3,4.4559375,2019-12-02,142.59,10.666666666666666,1,1,89,3,5,311
466065817,3,1,4.046666666666667,2020-01-27,12.14,3.0,1,1,33,4,6,411
466073180,129,4,2.737906976744186,2020-02-13,353.19,32.25,1,2,16,5,8,512
466091191,14,3,2.6407142857142856,2020-01-15,36.97,4.666666666666667,1,1,45,4,6,411
466096789,2,1,14.52,2019-12-13,29.04,2.0,1,1,78,3,5,311
466100679,11,1,4.161818181818182,2019-12-13,45.78,11.0,1,1,78,3,5,311
466285890,3,1,6.3999999999999995,2019-12-02,19.2,3.0,1,1,89,3,5,311
466332686,1,1,20.22,2019-12-13,20.22,1.0,1,1,78,3,5,311
466360388,37,1,3.045945945945946,2019-11-08,112.7,37.0,1,1,113,2,4,211
466395670,2,2,18.240000000000002,2019-12-13,36.480000000000004,1.0,1,1,78,3,5,311
466464295,80,8,4.455375,2020-02-25,356.43,10.0,2,2,4,5,9,522
466646459,5,1,22.240000000000002,2020-02-09,111.20000000000002,5.0,1,1,20,5,7,511
466870548,7,2,1.8800000000000001,2019-12-18,13.16,3.5,1,1,73,3,5,311
466932726,19,3,4.96578947368421,2020-02-29,94.35,6.333333333333333,1,1,0,5,7,511
466955067,31,4,3.390322580645161,2020-02-06,105.1,7.75,1,1,23,5,7,511
467000090,6,1,5.993333333333333,2019-10-28,35.96,6.0,1,1,124,1,3,111
467005487,22,1,2.661818181818182,2019-10-04,58.56,22.0,1,1,148,1,3,111
467014675,5,1,41.362,2020-02-06,206.81,5.0,1,1,23,5,7,511
467185219,4,1,19.2475,2020-01-23,76.99,4.0,1,1,37,4,6,411
467229414,1,1,13.33,2019-11-25,13.33,1.0,1,1,96,2,4,211
467241783,4,1,2.3825000000000003,2020-01-24,9.530000000000001,4.0,1,1,36,4,6,411
467259441,6,1,14.446666666666667,2020-01-26,86.68,6.0,1,1,34,4,6,411
467299427,1,1,7.14,2020-01-10,7.14,1.0,1,1,50,4,6,411
467372719,22,3,4.374545454545454,2019-11-28,96.24,7.333333333333333,1,1,93,2,4,211
467433392,18,1,3.466666666666667,2019-10-11,62.400000000000006,18.0,1,1,141,1,3,111
467499005,9,1,5.078888888888889,2020-01-05,45.71,9.0,1,1,55,4,6,411
467571503,12,1,3.9566666666666666,2020-01-24,47.48,12.0,1,1,36,4,6,411
467603919,12,1,4.285,2020-01-25,51.42,12.0,1,1,35,4,6,411
467669378,4,1,6.625,2019-12-21,26.5,4.0,1,1,70,3,5,311
467672794,22,2,4.425,2019-12-18,97.35,11.0,1,1,73,3,5,311
467701021,5,1,2.7,2020-02-09,13.5,5.0,1,1,20,5,7,511
467739637,33,3,2.9221212121212123,2019-12-10,96.43,11.0,1,1,81,3,5,311
467753044,7,2,5.704285714285715,2019-12-22,39.93,3.5,1,1,69,3,5,311
467810091,72,6,4.798333333333334,2020-01-27,345.48,12.0,2,2,33,4,8,422
467816927,17,1,3.1,2020-01-08,52.7,17.0,1,1,52,4,6,411
467884512,5,1,2.618,2019-10-23,13.09,5.0,1,1,129,1,3,111
467920998,5,1,2.668,2019-10-05,13.34,5.0,1,1,147,1,3,111
467928166,3,1,3.2266666666666666,2019-12-12,9.68,3.0,1,1,79,3,5,311
467970647,6,1,6.901666666666667,2020-02-24,41.410000000000004,6.0,1,1,5,5,7,511
467975713,40,5,5.265,2020-01-22,210.6,8.0,1,1,38,4,6,411
468085230,6,1,3.8183333333333334,2019-12-24,22.91,6.0,1,1,67,3,5,311
468108433,22,2,1.3113636363636363,2019-11-28,28.849999999999998,11.0,1,1,93,2,4,211
468111817,17,4,7.961176470588235,2020-02-04,135.34,4.25,1,1,25,5,7,511
468113176,12,1,3.385,2020-02-21,40.62,12.0,1,1,8,5,7,511
468143356,14,1,3.080714285714286,2019-11-17,43.13,14.0,1,1,104,2,4,211
468157953,1,1,10.95,2019-11-09,10.95,1.0,1,1,112,2,4,211
468176825,28,2,3.4053571428571425,2020-01-03,95.35,14.0,1,1,57,4,6,411
468206806,14,1,4.872142857142856,2019-11-21,68.21,14.0,1,1,100,2,4,211
468287824,4,1,4.125,2019-12-20,16.5,4.0,1,1,71,3,5,311
468419379,42,4,5.206904761904762,2020-02-05,218.69,10.5,1,1,24,5,7,511
468626744,14,2,3.9035714285714285,2020-01-27,54.65,7.0,1,1,33,4,6,411
468646837,39,4,1.9679487179487178,2020-01-13,76.75,9.75,1,1,47,4,6,411
468648563,6,1,6.098333333333334,2020-02-01,36.59,6.0,1,1,28,5,7,511
468729258,13,1,1.13,2019-10-03,14.689999999999998,13.0,1,1,149,1,3,111
468739115,5,1,3.65,2019-11-11,18.25,5.0,1,1,110,2,4,211
468761112,11,1,5.261818181818182,2019-11-08,57.879999999999995,11.0,1,1,113,2,4,211
468779157,6,2,4.21,2019-12-07,25.259999999999998,3.0,1,1,84,3,5,311
468784257,5,1,7.448,2020-02-21,37.24,5.0,1,1,8,5,7,511
468849380,10,1,5.284000000000001,2019-12-25,52.84,10.0,1,1,66,3,5,311
468851528,3,1,3.783333333333333,2020-02-21,11.35,3.0,1,1,8,5,7,511
468873617,14,3,3.235,2020-01-17,45.29,4.666666666666667,1,1,43,4,6,411
468889191,6,2,6.8933333333333335,2019-11-14,41.36,3.0,1,1,107,2,4,211
468938594,11,2,6.087272727272727,2020-02-18,66.96,5.5,1,1,11,5,7,511
468940982,5,1,10.478,2019-10-29,52.39,5.0,1,1,123,1,3,111
468964890,12,2,2.6783333333333332,2019-10-03,32.14,6.0,1,1,149,1,3,111
468987390,62,8,3.161290322580645,2020-02-14,196.0,7.75,2,1,15,5,8,521
468996777,8,1,3.9825,2019-11-05,31.86,8.0,1,1,116,2,4,211
469041525,2,1,5.4,2019-12-25,10.8,2.0,1,1,66,3,5,311
469096094,11,2,2.887272727272727,2020-01-08,31.759999999999998,5.5,1,1,52,4,6,411
469106536,3,1,2.9133333333333336,2019-10-14,8.74,3.0,1,1,138,1,3,111
469156947,7,1,2.2157142857142857,2019-10-01,15.51,7.0,1,1,151,1,3,111
469161026,13,1,1.8223076923076922,2019-11-28,23.689999999999998,13.0,1,1,93,2,4,211
469187765,9,1,7.097777777777778,2019-11-29,63.88,9.0,1,1,92,2,4,211
469201745,4,1,21.98,2020-02-21,87.92,4.0,1,1,8,5,7,511
469233518,15,1,4.144,2019-10-13,62.160000000000004,15.0,1,1,139,1,3,111
469251156,4,1,11.982500000000002,2020-01-16,47.93000000000001,4.0,1,1,44,4,6,411
469301209,35,7,8.674,2020-02-23,303.59,5.0,2,1,6,5,8,521
469368688,11,2,6.921818181818182,2019-11-13,76.14,5.5,1,1,108,2,4,211
469373891,34,2,2.5217647058823527,2020-02-28,85.74,17.0,1,1,1,5,7,511
469431599,2,1,6.59,2019-11-01,13.18,2.0,1,1,120,2,4,211
469446476,73,7,7.552054794520547,2020-02-21,551.3,10.428571428571429,2,2,8,5,9,522
469479440,5,1,11.462,2020-01-17,57.31,5.0,1,1,43,4,6,411
469558198,32,6,3.248125,2020-02-14,103.94,5.333333333333333,2,1,15,5,8,521
469618518,5,1,7.723999999999999,2020-02-05,38.62,5.0,1,1,24,5,7,511
469665347,4,2,4.1875,2020-02-17,16.75,2.0,1,1,12,5,7,511
469761446,54,4,4.764074074074074,2020-01-27,257.26,13.5,1,1,33,4,6,411
469804615,5,1,4.288,2019-12-11,21.44,5.0,1,1,80,3,5,311
469826690,5,1,3.62,2020-02-04,18.1,5.0,1,1,25,5,7,511
469832475,16,1,3.08875,2019-12-29,49.42,16.0,1,1,62,3,5,311
469834166,4,2,5.1850000000000005,2019-12-22,20.740000000000002,2.0,1,1,69,3,5,311
469949811,6,2,3.5399999999999996,2019-10-28,21.24,3.0,1,1,124,1,3,111
469987712,3,1,3.2600000000000002,2019-11-16,9.780000000000001,3.0,1,1,105,2,4,211
470001213,22,1,4.254545454545454,2019-10-23,93.6,22.0,1,1,129,1,3,111
470019969,2,1,8.135,2019-10-24,16.27,2.0,1,1,128,1,3,111
470037511,8,2,23.51375,2019-10-15,188.11,4.0,1,1,137,1,3,111
470054239,8,1,5.25875,2020-02-11,42.07,8.0,1,1,18,5,7,511
470068651,41,4,3.835609756097561,2020-01-19,157.26,10.25,1,1,41,4,6,411
470072672,2,1,5.154999999999999,2020-02-04,10.309999999999999,2.0,1,1,25,5,7,511
470158878,7,1,5.235714285714286,2019-12-09,36.65,7.0,1,1,82,3,5,311
470159731,4,1,4.7675,2020-01-18,19.07,4.0,1,1,42,4,6,411
470201740,12,1,4.515833333333333,2019-11-03,54.19,12.0,1,1,118,2,4,211
470210574,13,1,4.252307692307692,2019-11-29,55.28,13.0,1,1,92,2,4,211
470274945,15,1,2.442,2019-11-20,36.63,15.0,1,1,101,2,4,211
470304856,4,1,2.7375,2019-10-20,10.95,4.0,1,1,132,1,3,111
470344660,24,2,3.3754166666666667,2020-02-10,81.01,12.0,1,1,19,5,7,511
470346895,4,1,9.155,2019-10-16,36.62,4.0,1,1,136,1,3,111
470355096,24,1,2.109166666666667,2019-11-17,50.620000000000005,24.0,1,1,104,2,4,211
470356925,2,1,9.37,2020-02-06,18.74,2.0,1,1,23,5,7,511
470467220,7,1,5.42,2019-10-24,37.94,7.0,1,1,128,1,3,111
